Date,Open,High,Low,Close,Adj Close,Volume
2016-11-08,138.860001,140.979996,138.809998,139.320007,107.162804,20844700
2016-11-09,138.000000,145.619995,137.550003,145.619995,112.008652,79385300
2016-11-10,146.449997,151.300003,145.750000,147.399994,113.377808,103218470
2016-11-11,147.399994,149.500000,145.789993,147.880005,113.747017,45422659
2016-11-14,148.600006,149.669998,145.960007,146.259995,112.500931,31655630
2016-11-15,146.500000,148.000000,145.600006,145.899994,112.224022,23781520
2016-11-16,147.070007,148.800003,145.139999,145.500000,111.916351,40902380
2016-11-17,145.820007,147.779999,145.320007,147.699997,113.608559,28348942
2016-11-18,147.509995,148.289993,146.740005,146.960007,113.039368,14649260
2016-11-21,147.600006,149.850006,147.600006,149.600006,115.070015,26159041
2016-11-22,150.199997,150.830002,149.059998,150.000000,115.377693,26583950
2016-11-23,150.240005,150.380005,148.559998,149.490005,114.985405,19329900
2016-11-24,149.529999,152.250000,149.350006,151.110001,116.231476,26216005
2016-11-25,150.940002,151.600006,149.500000,151.309998,116.385323,17904148
2016-11-28,151.179993,151.479996,148.389999,148.940002,114.562355,24402370
2016-11-29,148.830002,149.490005,147.339996,147.750000,113.647018,21155780
2016-11-30,148.000000,151.119995,147.600006,148.800003,114.454651,44343200
2016-12-01,149.539993,153.699997,149.539993,152.809998,117.539085,57554590
2016-12-02,152.809998,153.639999,151.800003,152.350006,117.185272,27081770
2016-12-05,152.169998,153.990005,152.089996,153.779999,118.285187,35074560
2016-12-06,153.970001,154.550003,151.270004,151.500000,116.531464,35498633
2016-12-07,151.559998,152.610001,150.919998,151.949997,116.877586,23411515
2016-12-08,152.490005,153.699997,151.889999,153.050003,117.723694,31381701
2016-12-09,153.500000,153.830002,152.179993,152.990005,117.677559,26793110
2016-12-12,154.149994,159.820007,154.029999,158.630005,122.015755,83797992
2016-12-13,158.350006,159.199997,157.720001,158.949997,122.261894,43179507
2016-12-14,159.009995,160.619995,155.300003,157.199997,120.915802,45524982
2016-12-15,155.770004,158.300003,155.770004,158.250000,121.723465,52385810
2016-12-16,158.479996,158.880005,156.199997,156.199997,120.146614,31710655
2016-12-19,157.179993,157.750000,154.600006,154.600006,118.915947,17558770
2016-12-20,154.509995,155.949997,153.759995,155.300003,119.454369,28013211
2016-12-21,155.690002,156.729996,153.009995,153.059998,117.731392,22599158
2016-12-22,153.490005,153.490005,149.720001,150.270004,115.585365,29738560
2016-12-23,150.279999,151.190002,147.220001,149.050003,114.646957,24977801
2016-12-26,149.000000,149.860001,148.800003,148.949997,114.570038,7017215
2016-12-27,149.050003,151.029999,149.050003,150.380005,115.669983,9643135
2016-12-28,150.740005,152.600006,149.600006,151.000000,116.146858,17025610
2016-12-29,150.740005,153.289993,149.899994,152.619995,117.392929,14812996
2016-12-30,153.000000,154.550003,152.600006,154.550003,118.877472,15714690
2017-01-03,154.460007,158.199997,154.119995,157.699997,121.300400,24763390
2017-01-04,156.839996,157.440002,155.759995,157.440002,121.100418,15504110
2017-01-05,157.440002,158.699997,153.169998,154.000000,118.454422,25449580
2017-01-06,154.149994,154.470001,152.050003,154.100006,118.531349,12310510
2017-01-09,154.199997,155.500000,153.300003,154.399994,118.762093,12955900
2017-01-10,154.009995,158.020004,154.000000,157.970001,121.508087,26146770
2017-01-11,157.500000,158.500000,155.809998,157.009995,120.769676,20658280
2017-01-12,158.479996,158.479996,155.529999,157.250000,120.954262,24140261
2017-01-13,157.479996,158.300003,155.770004,157.949997,121.492699,23323001
2017-01-16,157.990005,158.199997,155.580002,155.809998,119.846642,16952610
2017-01-17,155.600006,156.500000,153.009995,153.649994,118.185204,25918416
2017-01-18,154.199997,154.589996,152.649994,152.860001,117.577553,16216270
2017-01-19,153.300003,153.559998,148.229996,150.850006,116.031494,41963880
2017-01-20,150.850006,151.199997,147.699997,149.699997,115.146927,33241980
2017-01-23,149.899994,149.899994,147.100006,148.100006,113.916237,22491250
2017-01-24,148.250000,150.500000,148.250000,150.149994,115.493057,22354400
2017-01-25,150.500000,150.869995,147.149994,147.649994,113.570099,30645880
2017-01-26,147.740005,151.279999,147.160004,150.490005,115.754593,26471141
2017-01-27,150.399994,154.529999,149.910004,154.089996,118.523651,37170230
2017-01-30,153.800003,153.899994,150.350006,150.800003,115.993019,21533750
2017-01-31,150.539993,151.419998,149.149994,149.800003,115.223854,28294046
2017-02-01,150.000000,150.380005,148.320007,149.649994,115.108459,20916695
2017-02-02,149.800003,150.449997,148.149994,148.800003,114.454651,20525750
2017-02-03,148.850006,150.199997,148.369995,149.350006,114.877708,20817240
2017-02-06,149.399994,149.699997,147.630005,148.500000,114.223907,22092275
2017-02-07,148.500000,148.699997,147.600006,148.699997,114.377731,13853050
2017-02-08,148.119995,148.220001,143.899994,145.199997,111.685600,64448035
2017-02-09,145.350006,145.600006,141.570007,142.110001,109.308823,52192910
2017-02-10,142.869995,143.139999,140.500000,140.500000,108.070427,41132560
2017-02-13,141.100006,142.669998,140.020004,141.199997,108.608849,25982140
2017-02-14,141.250000,141.490005,139.850006,140.619995,108.162720,20232140
2017-02-15,140.490005,141.500000,138.919998,139.720001,107.470467,36931591
2017-02-16,139.919998,140.300003,138.009995,139.160004,107.039719,33195280
2017-02-17,139.270004,139.419998,137.229996,138.119995,106.239761,32116080
2017-02-20,138.570007,140.130005,137.399994,138.500000,106.532059,24730075
2017-02-21,138.600006,139.600006,138.000000,138.350006,106.416695,21706815
2017-02-22,138.660004,138.779999,136.050003,136.679993,105.132133,27406281
2017-02-24,136.509995,137.199997,135.600006,136.750000,105.185989,17166510
2017-02-27,137.169998,137.479996,135.070007,135.070007,103.893761,24036161
2017-02-28,135.699997,135.889999,132.000000,134.000000,103.070732,98611730
2017-03-01,133.500000,134.990005,133.000000,133.850006,102.955353,38133650
2017-03-02,134.050003,135.100006,131.300003,131.300003,100.993935,42664910
2017-03-03,131.149994,134.899994,130.639999,134.800003,103.686089,39971050
2017-03-06,134.839996,135.970001,134.320007,134.600006,103.532242,28047112
2017-03-07,135.800003,135.800003,131.899994,132.889999,102.216927,28976030
2017-03-09,132.050003,133.259995,128.809998,129.000000,99.224808,53141460
2017-03-10,129.199997,130.880005,127.800003,128.779999,99.055588,33659535
2017-03-13,128.509995,130.550003,127.820000,129.929993,99.940147,34301020
2017-03-14,130.000000,131.339996,128.320007,128.800003,99.070976,39444413
2017-03-15,129.220001,129.690002,127.199997,127.599998,98.147942,31019470
2017-03-16,128.500000,129.300003,127.610001,128.050003,98.494080,51357920
2017-03-17,128.190002,130.419998,128.009995,128.940002,99.178658,42883565
2017-03-20,129.300003,130.130005,128.020004,128.789993,99.063271,30333360
2017-03-21,129.020004,130.419998,128.509995,129.300003,99.455566,37868760
2017-03-22,129.050003,131.649994,128.899994,131.649994,101.263138,36244024
2017-03-23,131.800003,132.940002,130.220001,130.990005,100.755493,39623680
2017-03-24,130.789993,131.479996,129.720001,130.050003,100.032455,20548890
2017-03-27,129.410004,129.470001,127.410004,128.800003,99.070976,28952910
2017-03-28,129.000000,129.600006,128.100006,129.199997,99.378639,23674640
2017-03-29,129.119995,129.779999,128.550003,128.809998,99.078659,15809600
2017-03-30,129.149994,129.990005,128.199997,128.490005,98.832527,28700450
2017-03-31,128.490005,128.639999,126.800003,127.900002,98.378708,29060317
2017-04-03,128.089996,128.500000,127.019997,127.209999,97.847961,19870233
2017-04-04,127.500000,128.899994,126.800003,128.809998,99.078659,26349076
2017-04-05,128.850006,131.250000,128.820007,130.690002,100.524727,34545901
2017-04-06,130.179993,130.929993,129.550003,130.500000,100.378586,23606632
2017-04-07,129.500000,129.889999,127.839996,128.720001,99.009438,27579930
2017-04-10,127.879997,128.100006,125.809998,126.160004,97.040329,29853981
2017-04-11,125.980003,127.690002,125.500000,126.000000,96.917252,32664380
2017-04-12,127.050003,127.449997,124.620003,125.050003,96.186531,28979480
2017-04-13,125.949997,125.949997,123.500000,124.540001,95.794243,42266230
2017-04-14,124.290001,124.370003,122.629997,122.849998,94.494324,14732590
2017-04-17,123.000000,124.029999,122.250000,123.699997,95.148125,21674611
2017-04-18,124.099998,124.389999,122.029999,122.220001,94.009743,22108500
2017-04-19,122.739998,123.150002,121.250000,121.550003,93.494385,28942230
2017-04-20,121.300003,121.989998,120.550003,121.989998,93.832817,32985477
2017-04-21,122.129997,123.639999,122.129997,123.000000,94.609695,29514128
2017-04-24,123.559998,128.399994,123.379997,128.000000,98.455627,66796950
2017-04-25,128.500000,131.750000,127.980003,130.199997,100.147835,57537080
2017-04-26,130.199997,134.000000,130.009995,133.429993,102.632286,57713065
2017-04-27,133.350006,136.600006,132.220001,133.410004,102.616905,99565982
2017-04-28,136.000000,137.770004,135.050003,136.750000,105.185989,52898815
2017-05-02,137.289993,138.429993,136.279999,136.520004,105.009079,33849860
2017-05-03,136.460007,138.089996,135.100006,135.809998,104.462952,33150950
2017-05-04,135.800003,136.410004,134.300003,134.929993,103.786064,31968840
2017-05-05,133.679993,134.940002,132.910004,134.410004,103.386101,26287192
2017-05-10,134.979996,135.429993,133.509995,134.190002,103.216881,23775460
2017-05-11,134.559998,134.750000,130.369995,131.100006,100.840096,36626810
2017-05-12,131.410004,132.500000,130.199997,132.500000,101.916946,23895370
2017-05-15,132.789993,133.919998,129.279999,131.500000,101.147766,46409680
2017-05-16,131.410004,133.070007,130.270004,131.130005,100.863174,22535601
2017-05-17,130.979996,132.179993,130.600006,132.070007,101.586212,17640941
2017-05-18,131.369995,132.839996,125.849998,126.900002,97.609528,80144100
2017-05-19,127.320000,127.400002,124.000000,124.190002,95.525024,57694887
2017-05-22,124.470001,124.489998,122.169998,122.519997,94.240486,39237651
2017-05-23,122.599998,123.709999,121.959999,123.230003,94.786606,34384062
2017-05-24,123.360001,123.669998,120.919998,122.000000,93.840515,32263370
2017-05-25,122.389999,122.470001,120.750000,121.610001,93.540535,24572020
2017-05-26,121.480003,122.199997,120.540001,122.199997,93.994354,22658579
2017-05-29,122.400002,123.830002,122.110001,123.110001,94.694313,24492100
2017-05-30,122.720001,122.910004,121.790001,122.099998,93.917435,16160700
2017-05-31,122.209999,122.779999,119.400002,120.279999,92.517517,55411891
2017-06-01,120.290001,120.980003,117.239998,118.000000,90.763771,48654370
2017-06-02,117.860001,119.690002,116.550003,119.690002,92.063705,38326838
2017-06-05,119.570000,120.989998,118.550003,119.000000,91.532959,24798981
2017-06-06,119.000000,120.239998,118.660004,119.050003,91.571419,18204970
2017-06-07,119.339996,121.440002,118.849998,118.919998,91.471428,27874095
2017-06-08,119.150002,120.110001,117.820000,119.300003,91.763725,27524580
2017-06-09,119.389999,120.500000,118.949997,120.500000,92.686737,21305850
2017-06-13,120.080002,120.379997,118.150002,118.150002,90.879158,31098723
2017-06-14,118.180000,118.540001,115.099998,115.349998,88.725441,47015155
2017-06-15,115.290001,115.750000,111.459999,115.489998,88.833122,120747190
2017-06-16,115.809998,117.250000,114.599998,116.019997,89.240784,40352610
2017-06-19,116.000000,117.449997,115.790001,117.330002,90.248428,21758290
2017-06-20,117.510002,119.000000,116.559998,117.440002,90.333038,29974830
2017-06-21,117.500000,118.320000,116.839996,117.970001,90.740707,23627704
2017-06-22,117.779999,119.779999,116.860001,119.550003,91.956024,31574430
2017-06-23,119.519997,120.089996,118.660004,119.099998,91.609879,23310380
2017-06-26,119.500000,119.970001,118.260002,118.669998,91.279129,18290700
2017-06-27,118.360001,119.750000,118.019997,119.349998,91.802177,18379610
2017-06-28,118.720001,119.699997,118.190002,119.699997,92.071388,21203011
2017-06-29,120.169998,120.879997,118.800003,119.160004,91.656036,26473501
2017-06-30,118.860001,120.220001,118.180000,118.489998,91.140678,22483710
2017-07-03,119.160004,119.930000,118.750000,119.860001,92.194458,18244531
2017-07-04,120.000000,123.290001,119.720001,122.730003,94.402023,37722833
2017-07-05,122.949997,123.750000,122.320000,122.699997,94.378944,26076215
2017-07-06,122.809998,123.650002,121.440002,122.680000,94.363564,25182006
2017-07-07,122.190002,123.000000,121.400002,123.000000,94.609695,24747990
2017-07-10,123.220001,124.620003,123.129997,124.250000,95.571175,27181470
2017-07-11,124.360001,124.940002,123.849998,124.779999,95.978851,20664910
2017-07-12,125.010002,125.300003,124.190002,124.870003,96.048073,22747058
2017-07-13,124.809998,125.889999,124.660004,125.550003,96.571129,29413011
2017-07-14,125.669998,126.349998,125.000000,125.000000,96.148064,21567116
2017-07-17,125.389999,125.699997,124.300003,125.139999,96.255760,23844295
2017-07-18,125.099998,125.750000,124.489998,124.489998,102.330040,39563604
2017-07-19,118.480003,120.110001,118.110001,120.110001,105.545990,43182864
2017-07-20,120.430000,121.269997,119.809998,120.599998,105.976570,21833191
2017-07-21,120.209999,120.260002,118.650002,118.949997,104.526642,20858610
2017-07-24,118.529999,119.400002,117.919998,119.169998,104.719963,22839956
2017-07-25,119.129997,119.699997,117.669998,118.400002,104.043335,23692640
2017-07-26,118.349998,119.120003,118.250000,119.000000,104.570580,22322481
2017-07-27,119.110001,119.349998,117.830002,118.680000,104.289383,25785080
2017-07-28,118.160004,118.180000,115.410004,116.900002,102.725220,34585490
2017-07-31,116.699997,118.180000,115.080002,116.099998,102.022217,40317380
2017-08-01,116.820000,118.650002,116.820000,117.989998,103.683052,29024716
2017-08-02,118.000000,119.089996,117.900002,119.089996,104.649658,20799090
2017-08-03,119.150002,119.989998,118.849998,119.580002,105.080254,22387840
2017-08-04,119.300003,119.879997,118.680000,119.449997,104.966011,17281170
2017-08-07,119.320000,120.379997,118.900002,119.500000,105.009956,21811629
2017-08-08,119.470001,119.889999,119.250000,119.669998,105.159340,14908884
2017-08-09,119.400002,119.459999,118.019997,118.680000,104.289383,20308410
2017-08-10,118.699997,119.400002,118.029999,118.050003,103.735771,18203850
2017-08-11,117.550003,117.849998,116.339996,116.930000,102.751579,24908371
2017-08-14,117.150002,117.989998,117.150002,117.400002,103.164589,13556192
2017-08-15,117.120003,117.699997,116.510002,117.589996,103.331551,16710625
2017-08-16,117.800003,117.870003,116.629997,116.750000,102.593399,19162990
2017-08-17,116.650002,116.949997,115.919998,116.220001,102.127670,16610001
2017-08-18,115.860001,116.089996,115.150002,116.000000,101.934349,22345067
2017-08-21,116.070000,116.470001,115.389999,115.919998,101.864044,16516090
2017-08-22,115.970001,116.730003,115.680000,116.000000,101.934349,16101290
2017-08-23,116.089996,116.269997,115.070000,115.750000,101.714661,22786652
2017-08-24,115.750000,116.889999,115.419998,116.559998,102.426437,18580489
2017-08-25,116.820000,118.000000,116.559998,117.849998,103.560020,21099191
2017-08-28,117.800003,118.750000,117.540001,118.750000,104.350891,16227155
2017-08-29,118.500000,118.629997,116.500000,118.300003,103.955460,27644330
2017-08-30,118.400002,118.900002,116.879997,118.199997,103.867584,32071170
2017-08-31,117.989998,119.209999,117.349998,117.970001,103.665474,41045541
2017-09-01,118.050003,118.260002,117.040001,117.400002,103.164589,22711531
2017-09-04,117.000000,117.650002,116.559998,117.000000,102.813087,16056313
2017-09-05,117.550003,117.889999,115.900002,116.000000,101.934349,26653566
2017-09-06,116.000000,117.580002,115.660004,117.139999,102.936111,24521460
2017-09-07,117.139999,117.139999,117.139999,117.139999,102.936111,0
2017-09-08,118.150002,120.449997,118.150002,120.339996,105.748093,41838310
2017-09-11,120.849998,121.940002,119.629997,121.000000,106.328064,40349270
2017-09-12,121.290001,122.000000,120.160004,121.989998,107.198029,27281590
2017-09-13,122.000000,124.379997,121.989998,123.550003,108.568871,51220378
2017-09-14,123.550003,124.190002,122.790001,123.330002,108.375549,29487230
2017-09-15,122.889999,123.000000,121.589996,122.500000,107.646187,41842120
2017-09-18,122.480003,123.349998,122.070000,122.720001,107.839516,27035141
2017-09-19,122.610001,122.800003,121.050003,121.750000,106.987122,32123272
2017-09-20,121.889999,122.430000,121.519997,122.250000,107.426498,26061930
2017-09-21,122.190002,123.199997,121.610001,122.339996,107.505585,35221020
2017-09-22,122.339996,122.459999,121.300003,121.949997,107.162872,19192446
2017-09-25,121.970001,123.599998,121.900002,123.029999,108.111916,28221701
2017-09-26,123.250000,124.190002,122.839996,123.029999,108.111916,25836790
2017-09-27,123.150002,123.680000,122.459999,123.360001,108.401901,22511055
2017-09-28,123.279999,123.620003,122.110001,122.500000,107.646187,22612851
2017-09-29,122.580002,122.809998,121.699997,122.199997,107.382561,17245640
2017-10-02,122.290001,122.440002,121.400002,121.900002,107.118935,14243160
2017-10-03,121.849998,122.110001,120.470001,120.779999,106.134743,26880620
2017-10-04,120.680000,121.949997,119.699997,121.760002,106.995918,24265105
2017-10-05,121.750000,123.970001,121.510002,123.500000,108.524933,39985903
2017-10-06,123.540001,124.480003,123.269997,123.470001,108.498573,30316270
2017-10-09,123.699997,124.900002,123.410004,124.809998,109.676086,22044991
2017-10-10,125.000000,125.330002,124.169998,124.440002,109.350952,20116240
2017-10-11,124.540001,126.000000,124.379997,126.000000,110.721786,30336231
2017-10-12,126.050003,126.790001,125.449997,125.930000,110.660278,18077300
2017-10-13,126.180000,127.389999,125.800003,126.860001,111.477516,23710430
2017-10-16,127.099998,127.800003,126.680000,127.169998,111.749916,23829437
2017-10-17,127.099998,127.199997,125.050003,125.150002,109.974861,28319630
2017-10-18,125.440002,127.089996,125.260002,126.699997,111.336906,29595450
2017-10-19,126.750000,127.389999,125.169998,125.500000,110.282425,22530620
2017-10-20,125.849998,127.050003,125.599998,126.699997,111.336906,21055440
2017-10-23,127.050003,127.470001,126.370003,126.800003,111.424789,17308801
2017-10-24,126.970001,126.970001,125.610001,126.019997,110.739357,20451720
2017-10-25,126.580002,126.750000,124.279999,125.000000,109.843048,24168290
2017-10-26,124.989998,125.389999,124.070000,124.199997,109.140045,14734896
2017-10-27,124.550003,125.940002,123.639999,125.940002,110.669067,28588870
2017-10-30,125.959999,126.930000,125.529999,125.980003,110.704216,19264451
2017-10-31,126.139999,126.599998,125.570000,125.900002,110.633919,11857520
2017-11-01,126.400002,126.889999,125.970001,126.500000,111.161163,18232650
2017-11-02,125.879997,126.000000,124.870003,125.669998,110.431808,15593172
2017-11-03,125.699997,126.839996,125.699997,125.900002,110.633919,22633710
2017-11-07,127.059998,132.550003,127.050003,132.279999,116.240311,82334022
2017-11-08,132.000000,133.940002,131.580002,132.300003,116.257881,39382030
2017-11-09,132.309998,132.820007,131.139999,131.500000,115.554886,33869950
2017-11-10,131.029999,133.839996,130.509995,132.500000,116.433632,47147150
2017-11-13,132.639999,134.179993,131.710007,133.320007,117.154205,29457700
2017-11-14,133.020004,134.279999,132.350006,132.929993,116.811485,42200312
2017-11-15,132.009995,132.789993,131.210007,131.210007,115.300049,23349181
2017-11-16,131.649994,132.699997,127.739998,129.199997,113.533768,42122100
2017-11-17,129.649994,130.869995,129.059998,129.649994,113.929199,18126950
2017-11-20,129.970001,130.490005,128.630005,129.960007,114.201630,15667470
2017-11-21,130.449997,133.050003,130.350006,132.490005,116.424850,35532232
2017-11-22,133.000000,133.649994,132.199997,132.570007,116.495148,25211190
2017-11-23,132.690002,133.100006,131.300003,131.600006,115.642761,29106442
2017-11-24,131.559998,134.190002,131.309998,133.570007,117.373894,29043690
2017-11-27,133.690002,135.190002,132.800003,133.500000,117.312378,27713200
2017-11-28,133.229996,135.179993,132.550003,135.179993,118.788658,26663710
2017-11-29,134.850006,134.860001,132.970001,133.550003,117.356308,27263540
2017-11-30,133.000000,134.309998,132.000000,132.149994,116.126060,40024834
2017-12-01,132.490005,133.320007,131.720001,133.020004,116.890579,24760830
2017-12-04,133.009995,134.000000,131.929993,133.770004,117.549637,17818981
2017-12-05,133.479996,133.990005,132.779999,133.649994,117.444176,12685800
2017-12-06,133.330002,134.289993,132.910004,134.000000,117.751747,14642130
2017-12-07,133.699997,133.869995,132.809998,133.020004,116.890579,18198440
2017-12-08,133.429993,133.899994,132.000000,132.600006,116.521507,16038038
2017-12-11,132.210007,134.649994,132.210007,134.649994,118.322922,22735312
2017-12-12,134.699997,135.600006,133.649994,135.500000,119.069862,25186000
2017-12-13,135.190002,136.419998,134.600006,135.559998,119.122581,23301250
2017-12-14,135.380005,136.199997,134.899994,135.910004,119.430153,22537890
2017-12-15,135.789993,136.160004,135.000000,135.500000,119.069862,25112300
2017-12-18,135.639999,136.350006,132.940002,134.250000,117.971436,31035350
2017-12-19,134.020004,134.740005,133.500000,133.960007,117.716606,16465740
2017-12-20,133.960007,134.330002,132.350006,132.500000,116.433632,23879401
2017-12-21,133.000000,133.470001,130.199997,131.699997,115.730629,39294831
2017-12-22,132.139999,133.479996,131.050003,132.419998,116.363327,16649550
2017-12-25,132.699997,133.190002,131.800003,131.960007,115.959114,5672285
2017-12-26,131.830002,132.440002,129.619995,131.199997,115.291260,12780920
2017-12-27,131.199997,132.229996,130.449997,130.990005,115.106728,15959870
2017-12-28,130.880005,131.199997,129.809998,130.529999,114.702499,16273908
2017-12-29,130.559998,130.929993,128.860001,130.500000,114.676140,16295364
2018-01-03,131.029999,132.199997,130.630005,132.199997,116.170006,10534020
2018-01-04,132.500000,136.199997,132.300003,135.889999,119.412575,32096520
2018-01-05,135.600006,137.119995,135.080002,137.119995,120.493416,19981260
2018-01-09,138.000000,141.350006,137.600006,140.000000,123.024208,52493450
2018-01-10,140.490005,143.429993,139.580002,143.429993,126.038300,51773300
2018-01-11,143.210007,144.800003,142.309998,144.580002,127.048866,38582530
2018-01-12,144.210007,144.539993,141.639999,143.990005,126.530403,36776390
2018-01-15,144.320007,145.500000,142.600006,142.990005,125.651657,30052201
2018-01-16,143.169998,145.350006,141.889999,145.289993,127.672760,36991015
2018-01-17,144.509995,149.199997,143.309998,148.699997,130.669281,64093182
2018-01-18,148.789993,150.350006,148.130005,150.350006,132.119217,53941290
2018-01-19,149.820007,151.000000,148.399994,149.130005,131.047150,39015890
2018-01-22,149.100006,150.300003,148.850006,150.300003,132.075272,22751055
2018-01-24,148.589996,149.699997,146.600006,149.699997,131.548035,24841880
2018-01-25,150.000000,151.389999,149.270004,149.800003,131.635910,41958601
2018-01-26,149.369995,149.550003,146.009995,147.190002,129.342392,35282021
2018-01-29,146.669998,147.289993,144.149994,144.750000,127.198242,36079048
2018-01-30,143.899994,146.429993,142.369995,143.500000,126.099815,51326700
2018-01-31,142.979996,144.500000,141.800003,143.360001,125.976799,44271820
2018-02-01,143.399994,146.169998,143.130005,145.389999,127.760651,37518540
2018-02-02,145.679993,146.779999,142.880005,144.000000,126.539192,39088210
2018-02-05,142.869995,145.199997,142.300003,144.529999,127.004921,33108270
2018-02-06,141.509995,142.820007,140.399994,141.589996,124.421417,52072780
2018-02-07,142.429993,143.389999,141.000000,141.000000,123.902954,32948173
2018-02-08,140.479996,140.850006,137.139999,137.199997,120.563721,42717470
2018-02-09,135.990005,136.699997,132.800003,135.559998,119.122581,53414184
2018-02-12,136.949997,138.100006,136.029999,137.300003,120.651611,29466900
2018-02-13,138.119995,140.100006,137.449997,139.850006,122.892403,36439270
2018-02-14,140.009995,140.570007,137.020004,138.889999,122.048805,34125140
2018-02-15,139.770004,140.990005,137.059998,137.059998,120.440704,29141614
2018-02-16,137.839996,139.490005,136.770004,137.059998,120.440704,24647340
2018-02-19,137.360001,138.699997,137.130005,138.309998,121.539124,14462245
2018-02-20,138.779999,144.289993,138.779999,141.320007,124.184166,62791220
2018-02-21,140.899994,144.000000,140.529999,144.000000,126.539192,24899570
2018-02-22,143.490005,145.440002,142.630005,144.949997,127.373993,25140711
2018-02-26,148.500000,149.979996,146.419998,146.449997,128.692108,34957885
2018-02-27,147.199997,147.490005,144.850006,146.500000,128.736053,24777587
2018-02-28,145.500000,145.750000,142.250000,143.160004,125.801048,36286053
2018-03-01,141.000000,142.000000,139.389999,139.979996,123.006638,44409210
2018-03-02,139.649994,140.589996,137.770004,138.570007,121.767616,26835571
2018-03-05,138.830002,141.830002,138.570007,141.600006,124.430199,23254990
2018-03-06,142.250000,143.490005,140.470001,140.589996,123.542671,24404585
2018-03-07,139.979996,139.979996,137.380005,138.559998,121.758820,28245030
2018-03-09,138.880005,139.600006,137.789993,139.360001,122.461815,9864550
2018-03-12,140.440002,141.960007,140.110001,141.350006,124.210526,16945762
2018-03-13,141.000000,142.929993,139.949997,142.750000,125.440750,22921110
2018-03-14,141.820007,141.979996,138.800003,138.800003,121.969727,31802962
2018-03-15,138.589996,140.059998,138.000000,138.330002,121.556709,32026396
2018-03-16,138.660004,141.000000,137.110001,141.000000,123.902954,42461300
2018-03-19,141.449997,141.770004,139.429993,139.910004,122.945137,21717830
2018-03-20,140.300003,142.610001,139.309998,142.610001,125.317734,23597236
2018-03-21,142.699997,144.000000,140.839996,141.509995,124.351112,31153180
2018-03-22,141.699997,142.080002,139.199997,139.500000,122.584839,20685060
2018-03-23,138.789993,142.490005,137.820007,142.000000,124.781700,33583513
2018-03-26,142.020004,142.080002,138.649994,138.770004,121.943352,23114774
2018-03-27,139.210007,141.699997,139.009995,140.800003,123.727203,25464210
2018-03-28,140.000000,141.669998,139.130005,140.470001,123.437225,21345590
2018-03-29,140.699997,142.800003,140.699997,142.800003,125.484695,23774470
2018-03-30,143.000000,143.309998,142.050003,142.330002,125.071678,8377570
2018-04-02,142.399994,143.699997,140.320007,140.320007,123.305420,18502370
2018-04-03,140.300003,141.300003,139.699997,140.699997,123.639328,12522327
2018-04-04,140.820007,141.520004,139.020004,139.740005,122.795746,20293308
2018-04-05,140.660004,141.350006,139.800003,140.500000,123.463577,20473675
2018-04-06,140.139999,141.970001,139.449997,140.990005,123.894165,25158969
2018-04-09,140.940002,141.220001,128.190002,135.009995,118.639275,88292261
2018-04-10,135.000000,141.970001,133.500000,141.800003,124.605949,64077090
2018-04-11,141.000000,146.289993,140.710007,145.270004,127.655205,62149210
2018-04-12,145.699997,146.889999,142.130005,145.360001,127.734276,37604740
2018-04-13,146.000000,146.750000,142.089996,142.580002,125.291374,26404556
2018-04-16,141.029999,142.830002,139.869995,141.500000,124.342323,26735728
2018-04-17,142.449997,143.179993,140.660004,142.399994,125.133202,26716554
2018-04-18,142.639999,145.309998,142.039993,144.750000,127.198242,28084060
2018-04-19,145.199997,145.750000,142.570007,143.399994,126.011932,20535228
2018-04-20,143.389999,145.500000,142.899994,143.550003,126.143761,18915965
2018-04-23,144.300003,144.479996,142.000000,143.990005,126.530403,32656549
2018-04-24,144.000000,146.520004,143.520004,144.139999,126.662209,29047694
2018-04-25,143.500000,143.889999,141.410004,142.699997,125.396820,23808648
2018-04-26,143.070007,145.750000,142.600006,145.479996,127.839722,22298800
2018-04-27,146.000000,146.000000,143.770004,144.500000,126.978561,19544871
2018-04-30,144.300003,147.289993,143.699997,145.929993,128.235153,15283790
2018-05-02,145.350006,145.770004,143.960007,144.940002,127.365204,16017240
2018-05-03,144.440002,146.149994,143.220001,143.460007,126.064674,20296376
2018-05-04,143.389999,144.199997,143.089996,143.729996,126.301926,11728750
2018-05-07,144.750000,145.100006,143.449997,144.050003,126.583122,9432464
2018-05-08,143.800003,145.479996,143.160004,145.479996,127.839722,18303311
2018-05-10,145.979996,147.149994,145.570007,146.380005,128.630615,24255510
2018-05-11,146.399994,151.100006,146.399994,149.899994,131.723785,43063743
2018-05-14,151.250000,151.270004,148.029999,150.979996,132.672821,27957033
2018-05-15,150.500000,150.699997,148.000000,149.199997,131.108658,29102070
2018-05-16,148.600006,150.699997,148.110001,148.570007,130.555054,41520205
2018-05-17,149.229996,149.360001,147.800003,148.089996,130.133255,14367141
2018-05-18,147.199997,147.880005,145.190002,145.970001,128.270309,20221501
2018-05-21,146.000000,148.199997,145.899994,147.589996,129.693878,13926080
2018-05-22,146.970001,147.600006,146.419998,146.500000,128.736053,13146690
2018-05-23,146.199997,146.940002,144.880005,146.059998,128.349396,19449123
2018-05-24,146.289993,147.149994,144.929993,145.270004,127.655205,20563942
2018-05-25,145.619995,146.300003,144.360001,145.289993,127.672760,17082740
